frame.number,frame.time,ip.src,ip.dst,tcp.port,frame.len
"1412","Oct 22, 2017 12:47:51.364920000 CEST","192.168.1.142","93.184.220.29","35396","66"
"1413","Oct 22, 2017 12:47:51.370909000 CEST",,,"80","528"
"1414","Oct 22, 2017 12:47:51.371016000 CEST",,,"32906","86"
"1415","Oct 22, 2017 12:47:51.404188000 CEST",,,"80","429"
"1416","Oct 22, 2017 12:47:51.404302000 CEST",,,"44862","86"
"1417","Oct 22, 2017 12:47:51.405745000 CEST",,,"80","429"
"1418","Oct 22, 2017 12:47:51.405846000 CEST",,,"44856","86"
"1419","Oct 22, 2017 12:47:51.468888000 CEST","91.215.103.65","192.168.1.142","80","54"
"1420","Oct 22, 2017 12:47:51.510466000 CEST","192.168.1.142","91.215.103.65","38820","54"
"1421","Oct 22, 2017 12:47:51.531152000 CEST","192.168.1.142","52.213.51.210","57090","74"
"1422","Oct 22, 2017 12:47:51.531432000 CEST",,,"36794","678"
"1423","Oct 22, 2017 12:47:51.536704000 CEST",,,"32940","581"
"1424","Oct 22, 2017 12:47:51.538859000 CEST","192.168.1.142","91.215.103.65","38820","54"
"1425","Oct 22, 2017 12:47:51.539082000 CEST","192.168.1.142","151.101.113.108","36608","74"
"1426","Oct 22, 2017 12:47:51.539360000 CEST","192.168.1.142","173.241.240.143","42812","74"
"1427","Oct 22, 2017 12:47:51.542338000 CEST",,,"44856","752"
"1428","Oct 22, 2017 12:47:51.547809000 CEST","91.215.103.65","192.168.1.142","80","54"
"1429","Oct 22, 2017 12:47:51.547926000 CEST","173.241.240.143","192.168.1.142","80","66"
"1430","Oct 22, 2017 12:47:51.547977000 CEST","192.168.1.142","173.241.240.143","42812","54"
"1431","Oct 22, 2017 12:47:51.549687000 CEST","151.101.113.108","192.168.1.142","80","74"
"1432","Oct 22, 2017 12:47:51.549778000 CEST","192.168.1.142","151.101.113.108","36608","66"
"1433","Oct 22, 2017 12:47:51.558138000 CEST",,,"80","86"
"1434","Oct 22, 2017 12:47:51.563176000 CEST","52.213.51.210","192.168.1.142","80","74"
"1435","Oct 22, 2017 12:47:51.563289000 CEST","192.168.1.142","52.213.51.210","57090","66"
"1436","Oct 22, 2017 12:47:51.587475000 CEST",,,"80","86"
"1437","Oct 22, 2017 12:47:51.588903000 CEST",,,"80","952"
"1438","Oct 22, 2017 12:47:51.588976000 CEST",,,"36794","86"
"1439","Oct 22, 2017 12:47:51.596591000 CEST",,,"80","429"
"1440","Oct 22, 2017 12:47:51.596706000 CEST",,,"44856","86"
"1441","Oct 22, 2017 12:47:51.669962000 CEST","192.168.1.142","91.215.103.65","38824","54"
"1442","Oct 22, 2017 12:47:51.672723000 CEST","192.168.1.142","23.211.9.229","34536","66"
"1443","Oct 22, 2017 12:47:51.672815000 CEST","192.168.1.142","23.211.9.229","34538","66"
"1444","Oct 22, 2017 12:47:51.672888000 CEST","192.168.1.142","23.211.9.229","34540","66"
"1445","Oct 22, 2017 12:47:51.672955000 CEST","192.168.1.142","23.211.9.229","34526","66"
"1446","Oct 22, 2017 12:47:51.673406000 CEST","192.168.1.142","23.211.9.229","34524","66"
"1447","Oct 22, 2017 12:47:51.673518000 CEST",,,"50414","86"
"1448","Oct 22, 2017 12:47:51.679537000 CEST","91.215.103.65","192.168.1.142","80","54"
"1449","Oct 22, 2017 12:47:51.679600000 CEST","192.168.1.142","91.215.103.65","38824","54"
"1450","Oct 22, 2017 12:47:51.680005000 CEST","23.211.9.229","192.168.1.142","80","66"
"1451","Oct 22, 2017 12:47:51.680057000 CEST","192.168.1.142","23.211.9.229","34536","66"
"1452","Oct 22, 2017 12:47:51.680097000 CEST","23.211.9.229","192.168.1.142","80","66"
"1453","Oct 22, 2017 12:47:51.680138000 CEST","192.168.1.142","23.211.9.229","34538","66"
"1454","Oct 22, 2017 12:47:51.681166000 CEST","23.211.9.229","192.168.1.142","80","66"
"1455","Oct 22, 2017 12:47:51.683926000 CEST","23.211.9.229","192.168.1.142","80","66"
"1456","Oct 22, 2017 12:47:51.684007000 CEST","192.168.1.142","23.211.9.229","34524","66"
"1457","Oct 22, 2017 12:47:51.688859000 CEST","23.211.9.229","192.168.1.142","80","66"
"1458","Oct 22, 2017 12:47:51.688922000 CEST","192.168.1.142","23.211.9.229","34526","66"
"1459","Oct 22, 2017 12:47:51.688971000 CEST",,,"80","86"
"1460","Oct 22, 2017 12:47:51.689047000 CEST",,,"50414","86"
"1461","Oct 22, 2017 12:47:51.711033000 CEST",,,"80","764"
"1462","Oct 22, 2017 12:47:51.711142000 CEST",,,"32940","86"
"1463","Oct 22, 2017 12:47:51.821083000 CEST","192.168.1.142","173.241.240.143","42812","745"
"1464","Oct 22, 2017 12:47:51.821185000 CEST","192.168.1.142","52.213.51.210","57090","599"
"1465","Oct 22, 2017 12:47:51.841492000 CEST","173.241.240.143","192.168.1.142","80","728"
"1466","Oct 22, 2017 12:47:51.841579000 CEST","192.168.1.142","173.241.240.143","42812","54"
"1467","Oct 22, 2017 12:47:51.858422000 CEST","52.213.51.210","192.168.1.142","80","66"
"1468","Oct 22, 2017 12:47:51.858775000 CEST","52.213.51.210","192.168.1.142","80","295"
"1469","Oct 22, 2017 12:47:51.858834000 CEST","192.168.1.142","52.213.51.210","57090","66"
"1470","Oct 22, 2017 12:47:51.977651000 CEST",,,"44886","94"
"1471","Oct 22, 2017 12:47:52.002753000 CEST",,,"80","94"
"1472","Oct 22, 2017 12:47:52.002885000 CEST",,,"44886","86"
"1473","Oct 22, 2017 12:47:52.023659000 CEST","188.121.36.239","192.168.1.142","80","54"
"1474","Oct 22, 2017 12:47:52.028858000 CEST","188.121.36.239","192.168.1.142","80","54"
"1475","Oct 22, 2017 12:47:52.029490000 CEST","188.121.36.239","192.168.1.142","80","54"
"1476","Oct 22, 2017 12:47:52.030054000 CEST","188.121.36.239","192.168.1.142","80","54"
"1477","Oct 22, 2017 12:47:52.361992000 CEST",,,"32906","1000"
"1478","Oct 22, 2017 12:47:52.378365000 CEST",,,"80","528"
"1479","Oct 22, 2017 12:47:52.378503000 CEST",,,"32906","86"
"1480","Oct 22, 2017 12:47:52.926612000 CEST",,,"32938","580"
"1481","Oct 22, 2017 12:47:52.937792000 CEST",,,"80","86"
"1482","Oct 22, 2017 12:47:52.948652000 CEST","192.168.1.142","93.184.220.29","35402","505"
"1483","Oct 22, 2017 12:47:52.948825000 CEST","192.168.1.142","52.213.51.210","57090","795"
"1484","Oct 22, 2017 12:47:52.948991000 CEST",,,"36910","688"
"1485","Oct 22, 2017 12:47:52.951187000 CEST",,,"80","578"
"1486","Oct 22, 2017 12:47:52.951287000 CEST",,,"32938","86"
"1487","Oct 22, 2017 12:47:52.962628000 CEST","93.184.220.29","192.168.1.142","80","854"
"1488","Oct 22, 2017 12:47:52.962731000 CEST","192.168.1.142","93.184.220.29","35402","66"
"1489","Oct 22, 2017 12:47:52.984287000 CEST","52.213.51.210","192.168.1.142","80","295"
"1490","Oct 22, 2017 12:47:52.984385000 CEST","192.168.1.142","52.213.51.210","57090","66"
"1491","Oct 22, 2017 12:47:52.987856000 CEST",,,"80","336"
"1492","Oct 22, 2017 12:47:52.987982000 CEST",,,"36910","86"
"1493","Oct 22, 2017 12:47:53.022620000 CEST",,,"32934","581"
"1494","Oct 22, 2017 12:47:53.022812000 CEST",,,"32906","1000"
"1495","Oct 22, 2017 12:47:53.042636000 CEST",,,"80","528"
"1496","Oct 22, 2017 12:47:53.042742000 CEST",,,"32906","86"
"1497","Oct 22, 2017 12:47:53.072246000 CEST",,,"80","86"
"1498","Oct 22, 2017 12:47:53.087565000 CEST",,,"80","765"
"1499","Oct 22, 2017 12:47:53.087680000 CEST",,,"32934","86"
"1500","Oct 22, 2017 12:47:53.522269000 CEST",,,"44862","752"
"1501","Oct 22, 2017 12:47:53.522440000 CEST",,,"36908","676"
"1502","Oct 22, 2017 12:47:53.543523000 CEST",,,"80","86"
"1503","Oct 22, 2017 12:47:53.562515000 CEST","192.168.1.142","23.211.10.90","38236","66"
"1504","Oct 22, 2017 12:47:53.569332000 CEST","23.211.10.90","192.168.1.142","80","66"
"1505","Oct 22, 2017 12:47:53.569960000 CEST",,,"80","429"
"1506","Oct 22, 2017 12:47:53.570064000 CEST",,,"44862","86"
"1507","Oct 22, 2017 12:47:53.573158000 CEST",,,"80","948"
"1508","Oct 22, 2017 12:47:53.573255000 CEST",,,"36908","86"
"1509","Oct 22, 2017 12:47:53.693534000 CEST",,,"50504","86"
"1510","Oct 22, 2017 12:47:53.696311000 CEST",,,"80","86"
"1511","Oct 22, 2017 12:47:53.696462000 CEST",,,"50504","86"
"1512","Oct 22, 2017 12:47:53.697250000 CEST","192.168.1.142","34.249.129.167","46646","66"
"1513","Oct 22, 2017 12:47:53.697357000 CEST","192.168.1.142","23.211.9.61","58172","66"
"1514","Oct 22, 2017 12:47:53.697449000 CEST","192.168.1.142","23.211.10.90","38338","66"
"1515","Oct 22, 2017 12:47:53.697521000 CEST","192.168.1.142","23.211.10.90","38340","66"
"1516","Oct 22, 2017 12:47:53.697607000 CEST",,,"50500","86"
"1517","Oct 22, 2017 12:47:53.697680000 CEST","192.168.1.142","188.121.36.239","60508","66"
"1518","Oct 22, 2017 12:47:53.698168000 CEST","192.168.1.142","188.121.36.239","60506","66"
"1519","Oct 22, 2017 12:47:53.703191000 CEST","23.211.10.90","192.168.1.142","80","66"
"1520","Oct 22, 2017 12:47:53.703290000 CEST","192.168.1.142","23.211.10.90","38338","66"
"1521","Oct 22, 2017 12:47:53.703827000 CEST","23.211.10.90","192.168.1.142","80","66"
"1522","Oct 22, 2017 12:47:53.703915000 CEST","192.168.1.142","23.211.10.90","38340","66"
"1523","Oct 22, 2017 12:47:53.705127000 CEST",,,"80","86"
"1524","Oct 22, 2017 12:47:53.705237000 CEST",,,"50500","86"
"1525","Oct 22, 2017 12:47:53.705509000 CEST","23.211.9.61","192.168.1.142","80","66"
"1526","Oct 22, 2017 12:47:53.705585000 CEST","192.168.1.142","23.211.9.61","58172","66"
"1527","Oct 22, 2017 12:47:53.716235000 CEST","188.121.36.239","192.168.1.142","80","66"
"1528","Oct 22, 2017 12:47:53.716320000 CEST","192.168.1.142","188.121.36.239","60506","66"
"1529","Oct 22, 2017 12:47:53.716375000 CEST","188.121.36.239","192.168.1.142","80","66"
"1530","Oct 22, 2017 12:47:53.716437000 CEST","192.168.1.142","188.121.36.239","60508","66"
"1531","Oct 22, 2017 12:47:53.735278000 CEST","34.249.129.167","192.168.1.142","80","66"
"1532","Oct 22, 2017 12:47:53.735559000 CEST","34.249.129.167","192.168.1.142","80","66"
"1533","Oct 22, 2017 12:47:53.735628000 CEST","192.168.1.142","34.249.129.167","46646","66"
"1534","Oct 22, 2017 12:47:53.910619000 CEST",,,"33026","94"
"1535","Oct 22, 2017 12:47:53.910769000 CEST","192.168.1.142","198.47.127.21","44508","74"
"1536","Oct 22, 2017 12:47:53.910896000 CEST",,,"33030","94"
"1537","Oct 22, 2017 12:47:53.911008000 CEST","192.168.1.142","198.47.127.21","44512","74"
"1538","Oct 22, 2017 12:47:53.912155000 CEST","192.168.1.142","37.252.172.27","55062","1336"
"1539","Oct 22, 2017 12:47:53.918462000 CEST",,,"80","94"
"1540","Oct 22, 2017 12:47:53.918582000 CEST",,,"33030","86"
"1541","Oct 22, 2017 12:47:53.918747000 CEST",,,"80","94"
"1542","Oct 22, 2017 12:47:53.918810000 CEST",,,"33026","86"
"1543","Oct 22, 2017 12:47:53.922560000 CEST","198.47.127.21","192.168.1.142","80","58"
"1544","Oct 22, 2017 12:47:53.922664000 CEST","192.168.1.142","198.47.127.21","44508","54"
"1545","Oct 22, 2017 12:47:53.927107000 CEST","198.47.127.21","192.168.1.142","80","58"
"1546","Oct 22, 2017 12:47:53.927215000 CEST","192.168.1.142","198.47.127.21","44512","54"
"1547","Oct 22, 2017 12:47:53.928287000 CEST","37.252.172.27","192.168.1.142","80","66"
"1548","Oct 22, 2017 12:47:53.928579000 CEST","37.252.172.27","192.168.1.142","80","1506"
"1549","Oct 22, 2017 12:47:53.928636000 CEST","192.168.1.142","37.252.172.27","55062","66"
"1550","Oct 22, 2017 12:47:53.928668000 CEST","37.252.172.27","192.168.1.142","80","468"
"1551","Oct 22, 2017 12:47:53.928702000 CEST","192.168.1.142","37.252.172.27","55062","66"
"1552","Oct 22, 2017 12:47:53.928721000 CEST","37.252.172.27","192.168.1.142","80","628"
"1553","Oct 22, 2017 12:47:53.928747000 CEST","192.168.1.142","37.252.172.27","55062","66"
"1554","Oct 22, 2017 12:47:54.035798000 CEST",,,"36794","677"
"1555","Oct 22, 2017 12:47:54.035904000 CEST",,,"44856","750"
"1556","Oct 22, 2017 12:47:54.036072000 CEST","192.168.1.142","54.76.20.23","46146","74"
"1557","Oct 22, 2017 12:47:54.036842000 CEST","192.168.1.142","198.47.127.21","44512","1494"
"1558","Oct 22, 2017 12:47:54.036861000 CEST","192.168.1.142","198.47.127.21","44512","1494"
"1559","Oct 22, 2017 12:47:54.045048000 CEST","192.168.1.142","198.47.127.21","44512","1117"
"1560","Oct 22, 2017 12:47:54.065182000 CEST","198.47.127.21","192.168.1.142","80","54"
"1561","Oct 22, 2017 12:47:54.077320000 CEST","198.47.127.21","192.168.1.142","80","54"
"1562","Oct 22, 2017 12:47:54.077362000 CEST","198.47.127.21","192.168.1.142","80","54"
"1563","Oct 22, 2017 12:47:54.081093000 CEST","54.76.20.23","192.168.1.142","80","74"
"1564","Oct 22, 2017 12:47:54.081187000 CEST","192.168.1.142","54.76.20.23","46146","66"
"1565","Oct 22, 2017 12:47:54.092840000 CEST",,,"80","429"
"1566","Oct 22, 2017 12:47:54.092954000 CEST",,,"44856","86"
"1567","Oct 22, 2017 12:47:54.104880000 CEST",,,"80","86"
"1568","Oct 22, 2017 12:47:54.125261000 CEST",,,"80","950"
"1569","Oct 22, 2017 12:47:54.125366000 CEST",,,"36794","86"
"1570","Oct 22, 2017 12:47:54.135724000 CEST","192.168.1.142","188.121.36.239","60646","74"
"1571","Oct 22, 2017 12:47:54.143074000 CEST","198.47.127.21","192.168.1.142","80","1237"
"1572","Oct 22, 2017 12:47:54.143163000 CEST","192.168.1.142","198.47.127.21","44512","54"
"1573","Oct 22, 2017 12:47:54.144138000 CEST","198.47.127.21","192.168.1.142","80","74"
"1574","Oct 22, 2017 12:47:54.144848000 CEST","198.47.127.21","192.168.1.142","80","54"
"1575","Oct 22, 2017 12:47:54.144925000 CEST","192.168.1.142","198.47.127.21","44512","54"
"1576","Oct 22, 2017 12:47:54.148990000 CEST","188.121.36.239","192.168.1.142","80","74"
"1577","Oct 22, 2017 12:47:54.149097000 CEST","192.168.1.142","188.121.36.239","60646","66"
"1578","Oct 22, 2017 12:47:54.209503000 CEST","192.168.1.142","37.252.172.27","55062","1361"
"1579","Oct 22, 2017 12:47:54.224733000 CEST","37.252.172.27","192.168.1.142","80","980"
"1580","Oct 22, 2017 12:47:54.224837000 CEST","192.168.1.142","37.252.172.27","55062","66"
"1581","Oct 22, 2017 12:47:54.264450000 CEST","192.168.1.142","54.76.20.23","46146","1514"
"1582","Oct 22, 2017 12:47:54.264476000 CEST","192.168.1.142","54.76.20.23","46146","294"
"1583","Oct 22, 2017 12:47:54.264579000 CEST","192.168.1.142","188.121.36.239","60646","497"
"1584","Oct 22, 2017 12:47:54.266033000 CEST","192.168.1.142","54.76.20.23","46146","1506"
"1585","Oct 22, 2017 12:47:54.266063000 CEST","192.168.1.142","54.76.20.23","46146","302"
"1586","Oct 22, 2017 12:47:54.281807000 CEST","188.121.36.239","192.168.1.142","80","66"
"1587","Oct 22, 2017 12:47:54.282063000 CEST","188.121.36.239","192.168.1.142","80","1506"
"1588","Oct 22, 2017 12:47:54.282128000 CEST","192.168.1.142","188.121.36.239","60646","66"
"1589","Oct 22, 2017 12:47:54.282270000 CEST","188.121.36.239","192.168.1.142","80","893"
"1590","Oct 22, 2017 12:47:54.282312000 CEST","192.168.1.142","188.121.36.239","60646","66"
"1591","Oct 22, 2017 12:47:54.282337000 CEST","188.121.36.239","192.168.1.142","80","66"
"1592","Oct 22, 2017 12:47:54.298848000 CEST","54.76.20.23","192.168.1.142","80","78"
"1593","Oct 22, 2017 12:47:54.304903000 CEST","54.76.20.23","192.168.1.142","80","78"
"1594","Oct 22, 2017 12:47:54.322462000 CEST","192.168.1.142","188.121.36.239","60646","66"
"1595","Oct 22, 2017 12:47:54.322741000 CEST","54.76.20.23","192.168.1.142","80","1506"
"1596","Oct 22, 2017 12:47:54.322803000 CEST","192.168.1.142","54.76.20.23","46146","66"
"1597","Oct 22, 2017 12:47:54.322971000 CEST","54.76.20.23","192.168.1.142","80","1506"
"1598","Oct 22, 2017 12:47:54.323008000 CEST","192.168.1.142","54.76.20.23","46146","66"
"1599","Oct 22, 2017 12:47:54.324471000 CEST","54.76.20.23","192.168.1.142","80","1506"
"1600","Oct 22, 2017 12:47:54.324564000 CEST","192.168.1.142","54.76.20.23","46146","66"
"1601","Oct 22, 2017 12:47:54.324600000 CEST","54.76.20.23","192.168.1.142","80","1506"
"1602","Oct 22, 2017 12:47:54.324634000 CEST","192.168.1.142","54.76.20.23","46146","66"
"1603","Oct 22, 2017 12:47:54.324657000 CEST","54.76.20.23","192.168.1.142","80","139"
"1604","Oct 22, 2017 12:47:54.324684000 CEST","192.168.1.142","54.76.20.23","46146","66"
"1605","Oct 22, 2017 12:47:54.324704000 CEST","54.76.20.23","192.168.1.142","80","1506"
"1606","Oct 22, 2017 12:47:54.328314000 CEST","54.76.20.23","192.168.1.142","80","431"
"1607","Oct 22, 2017 12:47:54.328433000 CEST","192.168.1.142","54.76.20.23","46146","66"
"1608","Oct 22, 2017 12:47:54.394455000 CEST",,,"50036","86"
"1609","Oct 22, 2017 12:47:54.400015000 CEST",,,"80","86"
"1610","Oct 22, 2017 12:47:54.419412000 CEST","192.168.1.142","37.252.172.27","55062","1429"
"1611","Oct 22, 2017 12:47:54.432842000 CEST","37.252.172.27","192.168.1.142","80","1048"
"1612","Oct 22, 2017 12:47:54.432936000 CEST","192.168.1.142","37.252.172.27","55062","66"
"1613","Oct 22, 2017 12:47:54.466254000 CEST","192.168.1.142","198.47.127.21","44512","54"
"1614","Oct 22, 2017 12:47:54.466826000 CEST","192.168.1.142","172.217.16.194","42588","74"
"1615","Oct 22, 2017 12:47:54.466936000 CEST","192.168.1.142","204.79.197.200","49602","74"
"1616","Oct 22, 2017 12:47:54.467033000 CEST","192.168.1.142","178.250.2.76","35350","74"
"1617","Oct 22, 2017 12:47:54.467142000 CEST","192.168.1.142","95.172.94.53","58880","74"
"1618","Oct 22, 2017 12:47:54.467247000 CEST","192.168.1.142","37.252.172.27","55132","74"
"1619","Oct 22, 2017 12:47:54.467975000 CEST","192.168.1.142","178.250.2.76","35356","74"
"1620","Oct 22, 2017 12:47:54.468094000 CEST","192.168.1.142","204.79.197.200","49612","74"
"1621","Oct 22, 2017 12:47:54.468205000 CEST","192.168.1.142","172.217.16.194","42602","74"
"1622","Oct 22, 2017 12:47:54.468313000 CEST","192.168.1.142","185.31.128.208","40762","74"
"1623","Oct 22, 2017 12:47:54.468434000 CEST","192.168.1.142","52.94.232.32","44148","74"
"1624","Oct 22, 2017 12:47:54.468568000 CEST",,,"44862","751"
"1625","Oct 22, 2017 12:47:54.476668000 CEST","172.217.16.194","192.168.1.142","80","74"
"1626","Oct 22, 2017 12:47:54.476763000 CEST","192.168.1.142","172.217.16.194","42588","66"
"1627","Oct 22, 2017 12:47:54.480674000 CEST","198.47.127.21","192.168.1.142","80","54"
"1628","Oct 22, 2017 12:47:54.488604000 CEST","204.79.197.200","192.168.1.142","80","74"
"1629","Oct 22, 2017 12:47:54.488709000 CEST","192.168.1.142","204.79.197.200","49602","66"
"1630","Oct 22, 2017 12:47:54.488772000 CEST","178.250.2.76","192.168.1.142","80","74"
"1631","Oct 22, 2017 12:47:54.488824000 CEST","192.168.1.142","178.250.2.76","35350","66"
"1632","Oct 22, 2017 12:47:54.492763000 CEST","172.217.16.194","192.168.1.142","80","74"
"1633","Oct 22, 2017 12:47:54.492855000 CEST","192.168.1.142","172.217.16.194","42602","66"
"1634","Oct 22, 2017 12:47:54.492894000 CEST","178.250.2.76","192.168.1.142","80","74"
"1635","Oct 22, 2017 12:47:54.492937000 CEST","192.168.1.142","178.250.2.76","35356","66"
"1636","Oct 22, 2017 12:47:54.492963000 CEST","204.79.197.200","192.168.1.142","80","74"
"1637","Oct 22, 2017 12:47:54.493006000 CEST","192.168.1.142","204.79.197.200","49612","66"
"1638","Oct 22, 2017 12:47:54.493031000 CEST","37.252.172.27","192.168.1.142","80","74"
"1639","Oct 22, 2017 12:47:54.493071000 CEST","192.168.1.142","37.252.172.27","55132","66"
"1640","Oct 22, 2017 12:47:54.493777000 CEST","185.31.128.208","192.168.1.142","80","74"
"1641","Oct 22, 2017 12:47:54.493847000 CEST","192.168.1.142","185.31.128.208","40762","66"
"1642","Oct 22, 2017 12:47:54.493898000 CEST","95.172.94.53","192.168.1.142","80","66"
"1643","Oct 22, 2017 12:47:54.493934000 CEST","192.168.1.142","95.172.94.53","58880","54"
"1644","Oct 22, 2017 12:47:54.517604000 CEST","192.168.1.142","188.121.36.239","60646","66"
"1645","Oct 22, 2017 12:47:54.519631000 CEST","192.168.1.142","50.18.253.40","46214","74"
"1646","Oct 22, 2017 12:47:54.519774000 CEST","192.168.1.142","77.238.185.35","44384","74"
"1647","Oct 22, 2017 12:47:54.526270000 CEST",,,"80","429"
"1648","Oct 22, 2017 12:47:54.526355000 CEST",,,"44862","86"
"1649","Oct 22, 2017 12:47:54.533060000 CEST","188.121.36.239","192.168.1.142","80","66"
"1650","Oct 22, 2017 12:47:54.556588000 CEST","77.238.185.35","192.168.1.142","80","74"
"1651","Oct 22, 2017 12:47:54.556692000 CEST","192.168.1.142","77.238.185.35","44384","66"
"1652","Oct 22, 2017 12:47:54.576286000 CEST","52.94.232.32","192.168.1.142","80","62"
"1653","Oct 22, 2017 12:47:54.576391000 CEST","192.168.1.142","52.94.232.32","44148","54"
"1654","Oct 22, 2017 12:47:54.679572000 CEST","50.18.253.40","192.168.1.142","80","74"
"1655","Oct 22, 2017 12:47:54.679681000 CEST","192.168.1.142","50.18.253.40","46214","66"
"1656","Oct 22, 2017 12:47:54.732318000 CEST","192.168.1.142","185.31.128.208","40762","648"
"1657","Oct 22, 2017 12:47:54.732459000 CEST","192.168.1.142","172.217.16.194","42602","525"
"1658","Oct 22, 2017 12:47:54.732547000 CEST","192.168.1.142","204.79.197.200","49612","591"
"1659","Oct 22, 2017 12:47:54.732635000 CEST","192.168.1.142","178.250.2.76","35356","618"
"1660","Oct 22, 2017 12:47:54.745430000 CEST","172.217.16.194","192.168.1.142","80","66"
"1661","Oct 22, 2017 12:47:54.746904000 CEST","204.79.197.200","192.168.1.142","80","66"
"1662","Oct 22, 2017 12:47:54.747628000 CEST","178.250.2.76","192.168.1.142","80","66"
"1663","Oct 22, 2017 12:47:54.749330000 CEST","178.250.2.76","192.168.1.142","80","368"
"1664","Oct 22, 2017 12:47:54.749424000 CEST","192.168.1.142","178.250.2.76","35356","66"
"1665","Oct 22, 2017 12:47:54.753853000 CEST","185.31.128.208","192.168.1.142","80","66"
"1666","Oct 22, 2017 12:47:54.755260000 CEST","172.217.16.194","192.168.1.142","80","952"
"1667","Oct 22, 2017 12:47:54.755340000 CEST","192.168.1.142","172.217.16.194","42602","66"
